Data,Weekday,Hour,RO_price,RO_quantity,BG_price,SR_price,HU_price
7/29/2021,4,20,158.8375,2751.8,138.06,140.26,136.77
7/29/2021,4,21,162.7083333,2834.5,131,140.51,145.49
7/29/2021,4,22,145.8333333,2723.6,129,134.22,123.23
7/29/2021,4,23,128.4354167,2473.5,120.13,120.02,112.86
7/29/2021,4,24,100.35,2231.2,114.22,114.94,83.93
7/30/2021,5,1,106.59375,2246.5,99.98,95.87,88.02
7/30/2021,5,2,86.04166667,2189.1,88.4,87.02,77.03
7/30/2021,5,3,80.98125,2147.6,85.34,80.36,68.6
7/30/2021,5,4,65.20833333,2132.1,84.95,78.99,63.02
7/30/2021,5,5,68.67083333,2155.6,84.95,78.99,69.08
7/30/2021,5,6,75.43125,2433.1,88.4,85.04,75.08
7/30/2021,5,7,104.375,2498.6,102.42,100,83.95
7/30/2021,5,8,135.625,2836.8,113.64,113.1,108.7
7/30/2021,5,9,145.8333333,3002.3,131.17,120.4,118.75
7/30/2021,5,10,140.3770833,3193.3,131.24,123.53,90.14
7/30/2021,5,11,137.6666667,3246.5,130.31,129.11,105
7/30/2021,5,12,140.8541667,3201,131.46,128.14,115.72
7/30/2021,5,13,145.8333333,3185.4,138.96,140.03,128.3
7/30/2021,5,14,145.625,3161.4,142.17,140.02,118.6
7/30/2021,5,15,149.7916667,3116,142.17,140.01,119.85
7/30/2021,5,16,156.25,2984.3,142.17,137.3,132.33
7/30/2021,5,17,157.0333333,2745.9,142.18,138.28,146.56
7/30/2021,5,18,170.8333333,2796,142.33,130.27,146.27
7/30/2021,5,19,177.0833333,2642.5,142.35,137.17,154.98
7/30/2021,5,20,177.0833333,2676.3,142.19,142.87,154.98
7/30/2021,5,21,184.5375,2878.7,142.34,142.1,158.76
7/30/2021,5,22,176.4833333,2806.1,141.09,137.02,142.29
7/30/2021,5,23,174.2354167,2646.6,124.98,119.72,125.32
7/30/2021,5,24,122.7083333,2445.2,113.53,111.22,97.91
7/31/2021,6,1,145.8333333,2663.7,101.97,98.46,104
7/31/2021,6,2,114.5833333,2580.7,89.19,90.06,83.95
7/31/2021,6,3,86.04166667,2474.2,85,88.63,79.01
7/31/2021,6,4,86.04166667,2449.9,84.79,87.48,63.62
7/31/2021,6,5,81.66666667,2461.3,86.5,87.27,67
7/31/2021,6,6,79.0375,2544.8,95.02,85.1,73.6
7/31/2021,6,7,94.39166667,2761.4,106.05,100.02,101.84
7/31/2021,6,8,105.8520833,3046.1,122.79,110.1,132.33
7/31/2021,6,9,86.04166667,3278.3,131.49,120.13,142.29
7/31/2021,6,10,86.04166667,3430,134.24,130.08,136.83
7/31/2021,6,11,86.04166667,3515.6,141.09,134.15,134.32
7/31/2021,6,12,85.76875,3608.4,142.84,137.2,137.43
7/31/2021,6,13,86.04166667,3563.6,144.75,139.69,142.29
7/31/2021,6,14,81.80416667,3619.1,150,138.06,142.08
7/31/2021,6,15,75.54375,3462.5,148.27,139.6,146.15
7/31/2021,6,16,86.04166667,3327.8,149.56,139.56,152.45
7/31/2021,6,17,86.04166667,3226.9,153.9,149.3,153.21
7/31/2021,6,18,86.04166667,3218.6,153.41,151.09,166.68
7/31/2021,6,19,86.04166667,3221,153.9,160.09,172.77
7/31/2021,6,20,96.21458333,3166,148.86,158.96,172.77
7/31/2021,6,21,133.1895833,3238.9,153.4,159.92,180.05
7/31/2021,6,22,132.30625,3181.6,153.39,150.19,172.19
7/31/2021,6,23,86.04166667,2934.6,145.01,145.03,170
7/31/2021,6,24,66.25,2734,114.22,111.07,119.72
8/1/2021,0,1,80.625,2127.1,104.99,101.08,142.25
8/1/2021,0,2,78.9375,2342.3,102.83,90.33,111.77
8/1/2021,0,3,52.10833333,2377.6,89.89,82.06,83.93
8/1/2021,0,4,51.03541667,2250.2,83.88,76.55,83.93
8/1/2021,0,5,51.24583333,2164.1,89.89,73.4,79.66
8/1/2021,0,6,53.65416667,2245.1,89.9,77.08,77.1
8/1/2021,0,7,51.27083333,2424.3,102.84,89.71,92.07
8/1/2021,0,8,58.3125,2570,102.87,105.18,103.25
8/1/2021,0,9,80.625,2696.8,119,108.65,83.93
8/1/2021,0,10,80.625,2860.8,109.16,114.47,83.93
8/1/2021,0,11,80.625,2782.5,94.95,114.47,83.93
8/1/2021,0,12,80.625,2815.7,86.98,113.75,83.66
8/1/2021,0,13,80.625,2872,87,118.79,83.93
8/1/2021,0,14,80.625,2771.9,86.94,111.52,79.79
8/1/2021,0,15,80.625,2771.6,85.94,111.73,73.69
8/1/2021,0,16,80.625,2808.7,89.73,116.56,83.93
8/1/2021,0,17,80.625,2850.1,106.86,126.33,83.93
8/1/2021,0,18,86.525,2846,113,129.01,83.93
8/1/2021,0,19,105.24375,2903.4,122.71,125.06,83.93
8/1/2021,0,20,110.8958333,2967.3,129.01,129.2,93.85
8/1/2021,0,21,135.625,3076.2,136.05,131.95,129.92
8/1/2021,0,22,140.3729167,2874.7,141.51,130.8,129.05
8/1/2021,0,23,111.10625,2461.2,130.06,118.68,83.93
8/1/2021,0,24,74.85208333,2087.2,105.06,97.91,64.62
8/2/2021,1,1,80.625,2032.1,101.48,80,78.66
8/2/2021,1,2,78.76041667,1998.3,101.46,64.79,77.01
8/2/2021,1,3,57.38958333,1977.5,88.63,49.08,50.84
8/2/2021,1,4,53.44166667,2017.6,85.74,45.62,49.79
8/2/2021,1,5,52.92291667,1962,85.21,41.5,50
8/2/2021,1,6,80.625,1976.1,64.97,42.12,52.35
8/2/2021,1,7,84.22708333,2099.7,88.61,45.77,50.02
8/2/2021,1,8,117.7041667,2178.1,90.12,58.03,56.89
8/2/2021,1,9,145.8333333,2392.2,90.12,64.08,57.79
8/2/2021,1,10,145.8333333,2489.3,81.75,77.02,57.76
8/2/2021,1,11,124.86875,2579.2,82.16,77.09,59.16
8/2/2021,1,12,145.8333333,2699.6,85.02,77.06,59.25
8/2/2021,1,13,152.1875,2762.4,81.21,77.08,60.1
8/2/2021,1,14,152.1875,2761.6,78.07,74.95,56.03
8/2/2021,1,15,152.1875,2686.1,73.72,73.71,56.9
8/2/2021,1,16,152.1875,2750.6,78.12,76.73,66.72
8/2/2021,1,17,152.1875,2882.8,77.07,77.05,77.07
8/2/2021,1,18,110.2625,2909.4,100.94,77.05,84.42
8/2/2021,1,19,135.1041667,2863.2,101.45,81.56,102.68
8/2/2021,1,20,152.1875,2902.3,101.48,88.95,108.19
8/2/2021,1,21,167.0833333,3116.7,113,101.09,132.32
8/2/2021,1,22,164.0520833,2889.7,122.72,109.46,136.96
8/2/2021,1,23,147.9166667,2488.1,108.41,100.19,108.4
8/2/2021,1,24,122.9520833,2245.5,101.49,78.01,73.03
8/3/2021,2,1,96.40833333,2117.5,70.21,65.98,61.65
8/3/2021,2,2,80.55625,2076.5,64.96,70.7,57.01
8/3/2021,2,3,79.73333333,2068.2,57.06,57.85,55.99
8/3/2021,2,4,76.90625,2016.8,52.09,53.83,52.14
8/3/2021,2,5,76.88125,2073.1,56.49,54.09,51.63
8/3/2021,2,6,80.57083333,2155.7,78.78,59.95,59.86
8/3/2021,2,7,103.3333333,2246.2,101.48,80.35,82.18
8/3/2021,2,8,133.24375,2706.6,142.1,93.22,90.14
8/3/2021,2,9,121.4770833,2899.2,153.42,90.27,97.47
8/3/2021,2,10,106.6604167,3093,131.05,89.98,87.74
8/3/2021,2,11,137.2875,3170.3,119.94,85.53,82.8
8/3/2021,2,12,156.6625,3176.9,113,83.1,79.95
8/3/2021,2,13,156.6625,3164.1,120.03,88.9,77.9
8/3/2021,2,14,173.125,3211.9,124.01,86.43,70.08
8/3/2021,2,15,177.0833333,3206.1,129.06,87.74,84.84
8/3/2021,2,16,177.0833333,3092.1,139.88,93.94,102.91
8/3/2021,2,17,177.0833333,3091,119.94,95.29,148.48
8/3/2021,2,18,189.1666667,3217.7,136.03,104.96,107.58
8/3/2021,2,19,204.375,3133.7,145.5,110.03,131.81
8/3/2021,2,20,184.4145833,3117,143.01,128.75,148.48
8/3/2021,2,21,189.1666667,3145.3,149.09,130.97,163.01
8/3/2021,2,22,177.0833333,2897.7,141.98,125.08,160.06
8/3/2021,2,23,177.0833333,2776.4,132.5,112.47,144.31
8/3/2021,2,24,131.3541667,2353.1,113,95.32,119.96
8/4/2021,3,1,127.6041667,1995.4,113,90.28,94.06
8/4/2021,3,2,91.50625,1963.4,101.48,85,78.59
8/4/2021,3,3,80.625,1829.8,101.46,80.82,77.79
8/4/2021,3,4,80.625,1878.6,96.71,78.86,75.03
8/4/2021,3,5,80.625,2020.4,95.5,79.11,75.01
8/4/2021,3,6,104.58125,2084.7,100.55,82.33,78.61
8/4/2021,3,7,130.6416667,2259.1,128.85,97.64,100.82
8/4/2021,3,8,205.2083333,2561.1,160.79,109.12,130
8/4/2021,3,9,193.5041667,2653.3,163.05,125.46,118.52
8/4/2021,3,10,187.5,2870.5,164.56,130.33,104.06
8/4/2021,3,11,179.1666667,2797.3,166.06,127.94,96.23
8/4/2021,3,12,189.1666667,2698.1,167.56,150.03,95.21
8/4/2021,3,13,189.1666667,2595.3,169.06,158.9,94.79
8/4/2021,3,14,189.1666667,2541.4,169.06,155.6,88.96
8/4/2021,3,15,187.5,2481.1,170,153.35,85.48
8/4/2021,3,16,185.825,2465.8,168.74,150.03,109.64
8/4/2021,3,17,189.05625,2368.3,173.61,168.2,172.77
8/4/2021,3,18,203.125,2189.6,173.06,156.77,184.56
8/4/2021,3,19,207.2916667,2134.9,170.99,149.07,200
8/4/2021,3,20,205.2083333,2385.8,169.11,158.03,179.92
8/4/2021,3,21,208.3333333,2425.3,170.65,158.94,184.56
8/4/2021,3,22,205.9729167,2344.2,171.02,158.18,172.77
8/4/2021,3,23,197.9166667,2209.8,167.16,146.9,172.77
8/4/2021,3,24,166.6666667,2075.6,163.61,124.15,128.16
8/5/2021,4,1,87.63958333,1969.5,103.64,93.93,124.57
8/5/2021,4,2,82.98333333,1962.8,103.59,81.91,89.33
8/5/2021,4,3,80.07291667,1919.2,99.36,78.62,78.7
8/5/2021,4,4,78.86666667,1896.1,97.02,77.09,78.7
8/5/2021,4,5,79.93333333,1952.6,103.59,78.84,78.7
8/5/2021,4,6,84.36875,2080.6,103.62,79.78,102.09
8/5/2021,4,7,100.1958333,2155.3,139.41,101.91,127.53
8/5/2021,4,8,128.1833333,1964.6,194.3,124.99,200.32
8/5/2021,4,9,198.125,2181.8,200.09,170.09,188.9
8/5/2021,4,10,193.9583333,2380.9,201.97,172.07,183.03
8/5/2021,4,11,189.1666667,2610.5,201.96,179.99,112.98
8/5/2021,4,12,193.9583333,2653.5,201.97,179.95,115.45
8/5/2021,4,13,198.125,2678.2,202,172.08,128.95
8/5/2021,4,14,189.1666667,2699.8,202.01,172.06,140.61
8/5/2021,4,15,179.375,2770.9,204.52,181.68,138.48
8/5/2021,4,16,114.0645833,2778.6,204.52,179.41,181.4
8/5/2021,4,17,108.3645833,2565.9,199.4,174.38,184.55
8/5/2021,4,18,106.03125,2526.2,195.83,179.9,198.29
8/5/2021,4,19,110.1291667,2473.9,195.03,187.62,202.36
8/5/2021,4,20,113.6791667,2441.3,194.32,161.1,200.32
8/5/2021,4,21,114.4979167,2451.7,194.34,172,203.37
8/5/2021,4,22,99.525,2305,194.29,156.5,201.07
8/5/2021,4,23,85.04583333,2173,194.29,145.67,193.2
8/5/2021,4,24,72.34375,2015.7,127.34,121.02,162.7
8/6/2021,5,1,66.63125,2188.1,99.71,105.46,85.53
8/6/2021,5,2,65.06666667,2056.4,90.12,97.9,80.99
8/6/2021,5,3,64.52083333,2048.9,85.68,94.82,78.15
8/6/2021,5,4,65.65208333,2011.1,83.88,91.37,76.97
8/6/2021,5,5,65.81041667,2053.8,89.92,92.07,78.01
8/6/2021,5,6,68.18125,2188.8,99.7,90.91,82.34
8/6/2021,5,7,106.14375,2271.4,103.05,103.95,97.79
8/6/2021,5,8,208.3333333,2581,147.3,130.86,125.1
8/6/2021,5,9,193.9583333,2558.5,180.16,139.91,126.2
8/6/2021,5,10,203.125,2678.1,182.05,144.53,116.1
8/6/2021,5,11,206.4583333,2822.9,185.2,158.72,110.05
8/6/2021,5,12,208.3333333,2794.6,185.7,164.94,108.08
8/6/2021,5,13,208.9583333,2841.9,185.86,162.1,135.09
8/6/2021,5,14,208.3333333,2912.9,185.7,164.77,102.69
8/6/2021,5,15,208.3333333,3007.2,185.54,162.79,115.08
8/6/2021,5,16,208.3333333,3092.5,185.1,154.5,111.32
8/6/2021,5,17,207.0791667,3029.6,122.66,138.51,105.76
8/6/2021,5,18,208.9583333,3079.9,128.85,123.74,103.48
8/6/2021,5,19,208.9583333,3002.1,113,144.94,107.48
8/6/2021,5,20,208.9583333,3149.7,113,119.07,110.95
8/6/2021,5,21,214.7916667,3194.1,110.11,122.73,111.74
8/6/2021,5,22,207.0604167,3098,105.48,116.02,97.13
8/6/2021,5,23,197.9166667,2949.4,102.26,105.87,83
8/6/2021,5,24,156.25,2648.3,99.7,90.3,70.6
8/7/2021,6,1,134.6645833,2790.9,64.48,74.22,65.03
8/7/2021,6,2,93.1375,2788.7,59.12,66.1,63.5
8/7/2021,6,3,78.92708333,2762.7,59.92,70.04,62.97
8/7/2021,6,4,67.99791667,2645.2,59.22,66.08,64.07
8/7/2021,6,5,66.66666667,2475.3,62.67,66.06,64.23
8/7/2021,6,6,65.08333333,2697.3,76.69,70.04,66.54
8/7/2021,6,7,82.77916667,2515.4,100.1,90.07,103.59
8/7/2021,6,8,80.625,2073,104.93,104.9,203.32
8/7/2021,6,9,94.3,2514.9,129.49,146.08,189.29
8/7/2021,6,10,81.02708333,2576.5,131.96,152.05,94.49
8/7/2021,6,11,66.66666667,2604.3,140.11,153.53,77.52
8/7/2021,6,12,69.37291667,2569.7,177.41,159.56,69.08
8/7/2021,6,13,69.99375,2540.4,186.06,175.97,64.74
8/7/2021,6,14,66.66666667,2558.4,185.89,170.01,59.15
8/7/2021,6,15,66.66666667,2516.2,159.93,155.01,59.05
8/7/2021,6,16,104.375,2520.1,134.01,135.04,58.08
8/7/2021,6,17,166.875,2544.6,124.65,130.48,202.09
8/7/2021,6,18,206.9854167,2334.4,124.65,141.45,203.93
8/7/2021,6,19,208.9583333,2159.5,130.68,148.6,203.93
8/7/2021,6,20,198.125,2364.7,114.21,147.65,203.93
8/7/2021,6,21,208.9583333,2240,109.06,150.08,209.62
8/7/2021,6,22,208.125,2266.1,110.02,147.24,202.08
8/7/2021,6,23,177.0833333,2122.3,104.18,130.02,193.15
8/7/2021,6,24,117.45625,1957.6,93.41,116.14,152.49
8/8/2021,0,1,118.24375,1578.4,103.89,87.93,131.44
8/8/2021,0,2,80.41666667,1678.5,90.91,72.91,90.91
8/8/2021,0,3,78.8375,1747.4,64.95,62.03,77.04
8/8/2021,0,4,78.85208333,1893.4,64.96,62.85,66.37
8/8/2021,0,5,47.70833333,1906.4,64.94,60.05,65.07
8/8/2021,0,6,32.10833333,1854.8,64.4,60.61,63.53
8/8/2021,0,7,39.47291667,2052.9,75.2,62.1,80.8
8/8/2021,0,8,72.80416667,2181,81.42,69.25,78.7
8/8/2021,0,9,27.52916667,2387.4,84.1,83.64,92.04
8/8/2021,0,10,46.11041667,2504.4,78.45,83.1,79.09
8/8/2021,0,11,50.16666667,2547.3,75.19,79.89,65.07
8/8/2021,0,12,73.575,2633.9,74.14,79.76,67.71
8/8/2021,0,13,78.87083333,2607.8,72.28,76.32,68.32
8/8/2021,0,14,72.36458333,2523.5,68.91,72.88,65.07
8/8/2021,0,15,78.85416667,2339.6,67.91,69.38,65.07
8/8/2021,0,16,70.41666667,2250,72.65,74.66,101.88
8/8/2021,0,17,138.25,2147.9,82.37,87.29,162.88
8/8/2021,0,18,166.6666667,2130,113,117.68,202.04
8/8/2021,0,19,189.1666667,2048.1,160.8,146.28,203.96
8/8/2021,0,20,132.7083333,2157,160.64,154.64,193.39
8/8/2021,0,21,189.1666667,2135.9,161.12,153.43,203.96
8/8/2021,0,22,159.0395833,2119.2,160.16,154.43,203.15
8/8/2021,0,23,80.41666667,1953.6,154.94,124.01,172.85
8/8/2021,0,24,57.92916667,1822,103.94,113.08,114.65
8/9/2021,1,1,56.39583333,2050.8,106.45,88.98,115.49
8/9/2021,1,2,45.30625,1971.1,86.94,75.31,78.54
8/9/2021,1,3,44.00625,1950.8,64.96,64.89,77
8/9/2021,1,4,46.1,1958.6,52.8,60.62,77.02
8/9/2021,1,5,54.27708333,1987.4,50.42,53.59,46.6
8/9/2021,1,6,78.9375,1995.3,50.53,45.02,31.36
8/9/2021,1,7,138.1645833,1993.5,52.81,55.16,38.55
8/9/2021,1,8,104.375,2068.9,55.25,69.15,71.11
8/9/2021,1,9,122.9208333,2384.7,65.5,63.65,26.89
8/9/2021,1,10,123.33125,2464.6,48.73,65.96,45.04
8/9/2021,1,11,111.75625,2575.3,50.16,67.17,49
8/9/2021,1,12,112.5270833,2653.9,48.88,67.48,71.86
8/9/2021,1,13,110.5229167,2737.8,66.5,67.91,77.03
8/9/2021,1,14,109.5729167,2732.2,90.17,66.26,70.68
8/9/2021,1,15,111.8791667,2679.7,90.17,65.14,77.02
8/9/2021,1,16,127.9708333,2660,105.7,95.01,68.78
8/9/2021,1,17,133.0979167,2683.1,120.84,128.74,135.03
8/9/2021,1,18,147.0625,2718.2,152.96,144.1,162.78
8/9/2021,1,19,197.9166667,2698.7,152.96,142.54,184.76
8/9/2021,1,20,214.6875,2919.1,152.48,148.3,129.62
8/9/2021,1,21,219.375,2929.7,164.12,163,184.76
8/9/2021,1,22,189.3208333,2795.5,164.12,159.42,155.33
8/9/2021,1,23,139.9375,2676.8,152.64,138.45,78.54
8/9/2021,1,24,96.40416667,2386.1,129.98,109.57,56.58
8/10/2021,2,1,128.1791667,2191.5,144.04,90.09,55.08
8/10/2021,2,2,97.27708333,2282.9,106.47,70.79,44.25
8/10/2021,2,3,82.35833333,2279.9,106.47,77.2,42.98
8/10/2021,2,4,78.91041667,2220.3,106.47,56.27,45.03
8/10/2021,2,5,78.925,2253.4,106.49,56.82,53.01
8/10/2021,2,6,96.83333333,2346.7,129.41,77.13,77.1
8/10/2021,2,7,96.02083333,2444.3,145,95.09,134.95
8/10/2021,2,8,138.1625,2948.1,153.6,116.55,101.94
8/10/2021,2,9,155.1770833,3147.1,153.76,137.35,120.06
8/10/2021,2,10,125.0666667,3239,153.12,161.16,120.46
8/10/2021,2,11,108.3583333,3374.1,153.12,166,109.15
8/10/2021,2,12,106.8166667,3432.3,153.28,169.73,109.91
8/10/2021,2,13,132.7083333,3498.2,153.76,166.05,107.95
8/10/2021,2,14,156.25,3517.4,153.92,166.03,107.02
8/10/2021,2,15,173.1666667,3447.3,154.08,166,109.27
8/10/2021,2,16,199.5833333,3371.6,154.4,180.98,124.99
8/10/2021,2,17,156.25,3316.1,177.4,180.99,130
8/10/2021,2,18,173.1666667,3285.2,194.92,195.33,143.64
8/10/2021,2,19,191.675,3176.8,208.12,198.91,193.31
8/10/2021,2,20,200.28125,3055.3,198.64,198.92,209.69
8/10/2021,2,21,217.00625,2980.8,200,199.02,214.26
8/10/2021,2,22,200.28125,2994.3,189.99,199.04,184.91
8/10/2021,2,23,194.5875,2880,175.32,184.9,136.68
8/10/2021,2,24,127.1666667,2598.3,152.8,174.07,94.16
8/11/2021,3,1,95.925,1864.3,106.49,107.85,125.19
8/11/2021,3,2,87.10625,1810.6,93.34,84.97,95.01
8/11/2021,3,3,85.90416667,1869.5,90.01,82.35,80.44
8/11/2021,3,4,84.03541667,1818.8,92.5,80.09,77.07
8/11/2021,3,5,84.26041667,1820.3,95.25,85,77.09
8/11/2021,3,6,90.59791667,1961.1,101.61,97.34,94.58
8/11/2021,3,7,110.50625,2065.4,113.04,130.97,93.78
8/11/2021,3,8,137.1958333,2390.5,115.05,140.65,134.94
8/11/2021,3,9,124.475,2607.1,120.79,143.04,151.56
8/11/2021,3,10,111.5520833,2729,115.05,124.12,122.15
8/11/2021,3,11,95.1625,2760,122.21,136.21,105.83
8/11/2021,3,12,90.71875,2783.8,128.68,127.76,104.33
8/11/2021,3,13,86.58958333,2862.2,155,130.52,129.62
8/11/2021,3,14,84.14791667,2789.6,155.89,147.81,152.61
8/11/2021,3,15,82.89791667,2776.1,155,150.4,169.13
8/11/2021,3,16,84.9125,2707.2,157.95,159.91,194.93
8/11/2021,3,17,95.18958333,2685,183.46,165.69,152.61
8/11/2021,3,18,120.8041667,2652.5,190.48,183.7,169.13
8/11/2021,3,19,122.7895833,2535.2,202.16,190.92,187.21
8/11/2021,3,20,156.25,2456.3,179.93,190.98,195.62
8/11/2021,3,21,208.3333333,2600.1,178.95,199.01,211.95
8/11/2021,3,22,130.5333333,2239.1,156.6,190.97,195.62
8/11/2021,3,23,125.2083333,2168.9,127.36,156.47,190.05
8/11/2021,3,24,109.2854167,2031,115.05,123.26,124.2
8/12/2021,4,1,118.4333333,2053.2,106.5,105.02,93.72
8/12/2021,4,2,94.39791667,2024.9,99.99,90.09,85.1
8/12/2021,4,3,92.22708333,2028.8,80.47,79.6,83.93
8/12/2021,4,4,89.10416667,2068,80.48,80.1,82.1
8/12/2021,4,5,86.68958333,2087.1,93.35,86.05,82.32
8/12/2021,4,6,89.12916667,2051.6,105.1,90.62,88.51
8/12/2021,4,7,109.5020833,2094,123,109.2,107.96
8/12/2021,4,8,122.9020833,2198.1,162.05,117.39,134.04
8/12/2021,4,9,123.69375,2436.6,165.42,120.42,121.61
8/12/2021,4,10,111.6354167,2559.6,138.05,119.92,108.98
8/12/2021,4,11,105.2083333,2661.7,130.14,114.17,92.97
8/12/2021,4,12,106.4666667,2743.2,164.56,129.91,88.63
8/12/2021,4,13,143.5104167,2814.8,169.08,136.5,84.6
8/12/2021,4,14,146.5,2774.7,168.48,129.97,82.21
8/12/2021,4,15,155.2604167,2762.1,169.66,154.18,80.99
8/12/2021,4,16,177.2666667,2746.2,168.35,155.2,82.96
8/12/2021,4,17,167.725,2709.8,171.44,160.59,93
8/12/2021,4,18,169.0645833,2588.9,179.96,174.44,118.02
8/12/2021,4,19,206.9833333,2596.7,191.96,195.04,119.96
8/12/2021,4,20,215.0145833,2537.6,200,193.1,152.65
8/12/2021,4,21,219.375,2575.6,194.52,194.6,203.54
8/12/2021,4,22,175.5395833,2438,163.18,193.02,127.53
8/12/2021,4,23,165.0583333,2196.4,157.65,120.08,122.33
8/12/2021,4,24,115.4875,2095.5,115.05,113.55,106.77
8/13/2021,5,1,125.2833333,1888.8,107,102.91,115.64
8/13/2021,5,2,97.31875,1845.6,93.82,92.72,92.17
8/13/2021,5,3,83.22083333,1920.4,90.43,89.91,90.05
8/13/2021,5,4,81.88958333,2022.6,85.5,88.12,87
8/13/2021,5,5,83.2625,2071.1,83.59,88.46,84.64
8/13/2021,5,6,102.4875,2092.7,85.5,86.74,87.02
8/13/2021,5,7,115.7270833,2102.5,100.26,105.4,106.92
8/13/2021,5,8,126.9916667,2216.9,113,118.06,120
8/13/2021,5,9,124.86875,2391.2,113,116.69,120.77
8/13/2021,5,10,112.3083333,2582.2,101.61,111.56,109
8/13/2021,5,11,102.3875,2631.8,96.98,104.93,102.72
8/13/2021,5,12,94.5875,2711.8,101.36,105.97,103.95
8/13/2021,5,13,92.09583333,2758.7,105.68,120.06,140.12
8/13/2021,5,14,87.51458333,2721.7,106.98,124.93,143.04
8/13/2021,5,15,87.95625,2717.9,107,124.42,151.59
8/13/2021,5,16,87.46041667,2601.5,107.08,117.26,173.08
8/13/2021,5,17,111.34375,2482.3,115.05,131.3,163.76
8/13/2021,5,18,90.47083333,2483,125.05,146.1,165.07
8/13/2021,5,19,122.9479167,2360.8,125,155.27,202.1
8/13/2021,5,20,141.2104167,2344.4,140.05,166.87,209.94
8/13/2021,5,21,179.2479167,2467.4,146.78,180.34,214.19
8/13/2021,5,22,138.3875,2345.2,118.49,153.71,171.39
8/13/2021,5,23,125.7916667,2331.2,114.15,125.02,161.16
8/13/2021,5,24,116.0875,2210.8,111.76,120.07,112.76
8/14/2021,6,1,97.325,1740.3,103.16,99.77,122.33
8/14/2021,6,2,80.625,1677.9,95.19,88.47,95.03
8/14/2021,6,3,74.79166667,1681.5,93.87,86.16,81.26
8/14/2021,6,4,71.10833333,1654.2,88.43,82.85,79.96
8/14/2021,6,5,70.71041667,1688.3,87.75,82.44,81.3
8/14/2021,6,6,70.85,1838.4,90.41,86,100.07
8/14/2021,6,7,84.71041667,1864,98.68,107.74,113
8/14/2021,6,8,95.97916667,2150,115.04,114.7,124
8/14/2021,6,9,90.01666667,2337.1,114.88,118.52,121.93
8/14/2021,6,10,88.4625,2394.7,108.6,108.08,109.66
8/14/2021,6,11,89.3875,2493.8,106.43,107.41,99.98
8/14/2021,6,12,94.63333333,2561.7,112.27,107.98,92.36
8/14/2021,6,13,96.77708333,2607.8,116.01,119.99,89.93
8/14/2021,6,14,92.13125,2564.4,128.02,119.99,85.45
8/14/2021,6,15,97.23958333,2541.1,128.27,120.06,85.88
8/14/2021,6,16,115.5895833,2497.2,128.33,120.04,85.4
8/14/2021,6,17,107.09375,2440,130,123.72,108.72
8/14/2021,6,18,126.6541667,2553.9,130,116.09,88.34
8/14/2021,6,19,142.8645833,2475.9,129.98,123.06,120.05
8/14/2021,6,20,175.11875,2525.8,127.88,130.92,137.88
8/14/2021,6,21,194.4666667,2688.2,129.41,135.94,175.03
8/14/2021,6,22,167.0291667,2380,115,128.36,135.13
8/14/2021,6,23,149.0333333,2227.7,123.33,111.49,122.83
8/14/2021,6,24,110.6979167,1969.3,106.43,102.71,113.35
8/15/2021,0,1,134.4645833,2106,107.35,103.96,95.05
8/15/2021,0,2,99.87708333,1879.8,94.17,92.32,78.74
8/15/2021,0,3,100.2125,1723.9,94.98,83.41,73.04
8/15/2021,0,4,98.30208333,1708.6,92.89,80.91,69.45
8/15/2021,0,5,92.0125,1747.6,86.18,80.82,69.06
8/15/2021,0,6,68.025,1683.1,86.18,80.69,69.2
8/15/2021,0,7,66.92291667,2018.9,86.81,78.77,82.73
8/15/2021,0,8,80.625,2253.1,94.16,92.2,93.74
8/15/2021,0,9,80.625,2473.4,96.62,102.88,87.91
8/15/2021,0,10,82.90208333,2601.7,93.71,103.64,86.4
8/15/2021,0,11,82.91041667,2644.3,92.89,98.67,87.3
8/15/2021,0,12,80.625,2654.5,94.15,107.03,92.42
8/15/2021,0,13,82.90833333,2641.8,94.13,103.8,94.52
8/15/2021,0,14,82.90208333,2658.5,94.09,103.14,89.98
8/15/2021,0,15,82.95416667,2603.5,87.92,95.67,94.97
8/15/2021,0,16,84.81666667,2567.1,92.07,102.64,112.89
8/15/2021,0,17,86.38333333,2651.7,94.09,120.06,104.59
8/15/2021,0,18,92.12291667,2729.6,100.85,120.08,123.7
8/15/2021,0,19,110.23125,2729,108.1,145.02,139.53
8/15/2021,0,20,121.6875,2838.2,107.34,158.58,171.03
8/15/2021,0,21,142.3333333,3053.9,111.3,164.15,189.92
8/15/2021,0,22,133.0291667,2744.9,108.46,155.91,163.13
8/15/2021,0,23,122.5,2306.8,108.32,124.97,145.55
8/15/2021,0,24,102.35,2297.6,95.16,108.61,108.11
8/16/2021,1,1,80.625,2055.9,103.16,114.94,131.4
8/16/2021,1,2,77.08333333,2099,91.9,86.79,97.6
8/16/2021,1,3,77.08333333,2055.2,77,75.42,97.93
8/16/2021,1,4,66.35416667,2035.2,55.03,75.03,96.06
8/16/2021,1,5,77.08333333,2081.9,52.82,62.8,89.92
8/16/2021,1,6,80.625,2064,64.95,60.14,66.48
8/16/2021,1,7,127.9708333,2012.2,91.93,67.7,65.4
8/16/2021,1,8,127.2375,2065.3,104.92,92.49,78.79
8/16/2021,1,9,122.1229167,2262,91.9,80.83,78.79
